amount,inv_num,store_name,inv_date,inv_time,age_range,name
183,INV_E81F41908D1802B7,麥當勞,2025-10-22,22:29:00,"(17, 21]",配-經典大薯 / 冰綠茶-中 / 加購四雞塊 / 餐-麥香魚M
66,INV_E82F208950E9BB61,麥當勞,2025-11-08,22:49:00,"(17, 21]",薯條-大
222,INV_E83B065B79DCAE36,麥當勞,2025-11-09,22:19:00,"(17, 21]",玉米湯-小 / 配-經典大薯 / 餐-雙蝦堡
233,INV_E83D7F08A50F2CA5,麥當勞,2025-10-28,02:32:00,"(17, 21]",配-經典中薯 / 麥香雞 / 加購勁辣翅 / 餐-六塊雞 / 玉米湯-小
66,INV_E844ABD0E3A216AE,麥當勞,2025-11-07,00:57:00,"(17, 21]",薯條-大
323,INV_E84616BBFDBEE65C,麥當勞,2025-11-08,23:59:00,"(17, 21]",餐-勁辣雞腿 / 配-六塊豪吃 / 冰紅茶-中 / 玉米湯-小 / 配-經典中薯 / 餐-雙層牛肉 / $2塑膠袋
109,INV_E849E18FCD448A40,麥當勞,2025-10-16,22:14:00,"(17, 21]",薯條-小 / C零卡可_小 / 辣腿/排_69
275,INV_E86D3D0AAF88E93C,麥當勞,2025-10-30,22:16:00,"(17, 21]",餐-大麥克M / 配-經典大薯 / 可樂-中 / 零卡可-中 / 大麥克
280,INV_E8712EE8182B3C21,麥當勞,2025-10-24,22:06:00,"(17, 21]",配-經典中薯 / 餐-大麥克 / 冰焦糖奶茶 / OREO冰炫風 / 四塊麥克雞塊
150,INV_E873203FE28AD65D,麥當勞,2025-11-01,22:10:00,"(17, 21]",C可樂_小 / 勁辣翅_50 / C冰紅茶_小 / 麥香雞_50 / C零卡可_小 / 吉事漢堡_50
218,INV_E877B162BBCBC12E,麥當勞,2025-11-04,00:30:00,"(17, 21]",餐-牛炸蝦堡 / 可樂-中 / 配-原腿/排
140,INV_E877FB138DDB0742,麥當勞,2025-11-06,00:37:00,"(17, 21]",配-經典中薯 / 餐-六塊雞 / 玉米湯-小
143,INV_E88E2D5E967DF274,麥當勞,2025-10-15,01:05:00,"(17, 21]",麥香雞_50 / 四塊麥克雞塊 / C可樂_小 / 玉米湯-小
134,INV_E88E3AFE7BC045E7,麥當勞,2025-11-07,22:33:00,"(17, 21]",雙蝦堡
117,INV_E89B4166538CCC68,麥當勞,2025-10-27,22:48:00,"(17, 21]",玉米湯-小 / 薯條-大 / 蜂蜜芥末醬包
592,INV_E8A1B0C4264EF90F,麥當勞,2025-10-16,23:47:00,"(17, 21]",*雙四盎司牛肉堡 / 增加 安格斯牛肉片 / 勁辣雞腿堡 / 餐-雙四盎司牛M / 冰紅茶-中 / 增加 勁辣雞腿排 / 配-經典大薯 / 加購六塊雞
45,INV_E8AFC3436DB7323A,麥當勞,2025-11-05,01:12:00,"(17, 21]",玉米湯-小
393,INV_E8B3F736CABEBFA1,麥當勞,2025-10-17,22:44:00,"(17, 21]",雙倍OR冰炫風 / 薯條-中 / C可樂_小 / 餐-十塊雞 / $2塑膠袋 / 配-經典大薯 / 玉米湯-大 / 冰炫風OR_69
267,INV_E8B5C7DDA1836703,麥當勞,2025-11-07,01:40:00,"(17, 21]",A14_冰焦奶1送1 / C綠茶_小 / 麥香雞_50 / P03_六塊雞x2
230,INV_E8BBC1304A22F616,麥當勞,2025-10-26,03:01:00,"(17, 21]",勁辣雞腿堡 / 四塊麥克雞塊 / 冰紅茶-中 / 薯條-大
116,INV_E8BD8238A07684B4,麥當勞,2025-11-07,22:22:00,"(17, 21]",可樂-中 / 勁辣雞腿堡
240,INV_E8C5A0D678AB8C55,麥當勞,2025-10-25,23:18:00,"(17, 21]",配-經典大薯 / 餐-十塊雞 / 藍莓派 / 可樂-中
143,INV_E8C7E4DC3CF88F3E,麥當勞,2025-10-31,00:53:00,"(17, 21]",餐-勁辣雞腿 / 配-經典中薯 / 可樂-中
50,INV_E8C93CD4E62603DD,麥當勞,2025-11-03,02:41:00,"(17, 21]",薯條-中
261,INV_E8D0418E60AD761D,麥當勞,2025-10-16,22:32:00,"(17, 21]",餐-六塊雞 / 配-經典中薯 / 冰紅茶-中 / $2塑膠袋 / 二辣腿排餐
100,INV_E8D1D584E33F1A2F,麥當勞,2025-11-03,22:18:00,"(17, 21]",C冰無糖紅_小 / 蛋捲冰淇淋 / 大蛋捲冰 / 四雞塊_50
106,INV_E8D8D3556AC652CA,麥當勞,2025-10-23,23:35:00,"(17, 21]",六塊麥克雞塊 / 冰紅茶-中
153,INV_E8E187441C2C251C,麥當勞,2025-10-23,23:10:00,"(17, 21]",餐-麥香雞M / 加購蘋果派 / 冰紅茶-中 / 配-經典中薯
244,INV_E8F10C026DA1B4DD,麥當勞,2025-10-28,23:44:00,"(17, 21]",大麥克 / 薯條-中 / 冰紅茶-中 / 勁辣雞腿堡
55,INV_E90694FC4B6D6779,麥當勞,2025-11-02,23:14:00,"(17, 21]",玉米湯-大
215,INV_E909EA1E5D470413,麥當勞,2025-11-03,00:09:00,"(17, 21]",雪碧-中 / 配-六塊豪吃 / 加購原腿/排 / 餐-麥香雞
440,INV_E90A5A89F8B0BDAC,麥當勞,2025-11-11,22:37:00,"(17, 21]",MDSC_雙四盎司+雙四盎 / 可樂-中 / $2塑膠袋 / 歡樂送外送費
153,INV_E90D95BC1E96776A,麥當勞,2025-10-28,23:30:00,"(17, 21]",餐-麥香魚 / $2塑膠袋 / 可樂-中 / 配-六塊豪吃
417,INV_E90E1AE4C7679560,麥當勞,2025-11-10,22:32:00,"(17, 21]",二辣腿排餐 / 配-經典大薯 / 加購六塊雞 / 餐-雙蝦堡 / 玉米湯-大
158,INV_E91C638FD066EB09,麥當勞,2025-10-19,01:36:00,"(17, 21]",加購勁辣翅 / 雪碧-中 / 餐-麥香雞 / 配-經典中薯
40,INV_E936136B45113F3D,麥當勞,2025-10-15,23:02:00,"(17, 21]",薯條-小
257,INV_E942F9C3674FC52A,麥當勞,2025-10-24,22:23:00,"(17, 21]",加購勁辣翅 / 配-經典大薯 / 餐-二辣腿排M / 冰綠茶-中
99,INV_E94747FF906C566C,麥當勞,2025-10-27,22:38:00,"(17, 21]",*勁辣香雞翅 / C冰無糖紅_小 / 薯條-小_50
757,INV_E949228B2A164A8F,麥當勞,2025-10-28,22:32:00,"(17, 21]",歡樂送外送費 / 可樂-中 / 加購蘋果派 / 餐-六塊雞M / 玉米湯-大 / 配-經典中薯 / 六塊麥克雞塊 / 餐-雙層牛肉M / 餐-蕈菇牛M / 玉米湯-小 / 配-六塊雞塊 / 加購勁辣翅
166,INV_E967A7045CDB5DEA,麥當勞,2025-10-29,22:58:00,"(17, 21]",薯條-中 / 零卡可-中 / 勁辣雞腿堡
59,INV_E97BDE12D8E66770,麥當勞,2025-11-04,22:20:00,"(17, 21]",OREO冰炫風
138,INV_E97D67218CEFA1AE,麥當勞,2025-10-29,23:52:00,"(17, 21]",六塊雞_69 / C零卡可_小
169,INV_E98162B876C7D3E0,麥當勞,2025-10-19,23:13:00,"(17, 21]",配-經典中薯 / 餐-#(牛)脆薯堡 / 零卡可-中
330,INV_E9892FF7A9AF4C7F,麥當勞,2025-11-04,22:10:00,"(17, 21]",餐-雞炸蝦堡 / 蘋果派 / 加購原腿/排 / 玉米湯-小 / 配-經典大薯
290,INV_E98AA27B80869EEC,麥當勞,2025-10-28,03:13:00,"(17, 21]",配-經典中薯 / 餐-麥香雞 / 配-六塊豪吃 / 冰紅茶-中 / 可樂-中 / 餐-勁辣雞腿
280,INV_E99A9B66129E3E20,麥當勞,2025-10-20,00:13:00,"(17, 21]",配-經典中薯 / 零卡可-中 / 薯條-中 / 可樂-中 / 餐-*帕瑪森雞腿堡
143,INV_E99FAAD62CBEFF89,麥當勞,2025-11-10,00:11:00,"(17, 21]",餐-勁辣雞腿 / 可樂-中 / 配-經典中薯
505,INV_E9BB7B17E907206B,麥當勞,2025-11-14,23:35:00,"(17, 21]",$2塑膠袋 / F19_大麥克+雙層牛 / *冰蜂蜜奶茶 / 零卡可-中 / 玉米湯-大 / 配-經典中薯 / 餐-蕈菇牛
192,INV_E9C1A365D9E87D58,麥當勞,2025-11-08,23:01:00,"(17, 21]",P06_大薯x2 / 玉米湯-大 / A13_中冰紅1送1
132,INV_E9C90067BED8CCD5,麥當勞,2025-10-25,22:27:00,"(17, 21]",蕈菇牛肉堡
433,INV_E9CA2CDFCD893339,麥當勞,2025-11-11,01:56:00,"(17, 21]",歡樂送外送費 / MDSC_六塊雞x2 / 深夜雞塊雙響餐 / MDSC_大薯x2 / 玉米湯-小
172,INV_E9CFE4A7E4470CFB,麥當勞,2025-10-27,02:25:00,"(17, 21]",配-經典中薯 / 餐-麥香魚 / 四塊麥克雞塊 / 玉米湯-小
95,INV_E9E2D5B0E09CEAB8,麥當勞,2025-11-10,22:22:00,"(17, 21]",薯條-中 / 玉米湯-小
59,INV_E9ED6BA458C65774,麥當勞,2025-11-05,23:04:00,"(17, 21]",OREO冰炫風
174,INV_E9F70E905CFA1F13,麥當勞,2025-10-28,22:35:00,"(17, 21]",C可樂_小 / 玉米湯-小 / 麥香雞_50 / 餐-麥香魚 / 配-經典中薯
299,INV_EA0070A5B9BAB354,麥當勞,2025-10-23,23:14:00,"(17, 21]",@小麥麥玩具 / 零卡可-中 / 十塊雞家家酒餐 / 歡樂送外送費
255,INV_EA1866DEF5280666,麥當勞,2025-11-06,22:24:00,"(17, 21]",配-經典大薯 / 薯條-小 / 餐-牛炸蝦堡M / 冰紅茶-中
174,INV_EA1C8C95541E0BF3,麥當勞,2025-11-13,23:39:00,"(17, 21]",C可樂_小 / C冰紅茶_小 / 辣腿/排_69 / 玉米湯-大 / 四雞塊_50
188,INV_EA1D491DAB7B90C6,麥當勞,2025-11-12,23:21:00,"(17, 21]",BLT嫩雞堡 / 薯條-大
562,INV_EA221C9F10611043,麥當勞,2025-11-11,22:47:00,"(17, 21]",*冰蜂蜜奶茶 / P06_大薯x2 / 蛋捲冰淇淋 / P05_辣腿排x2 / 那堤 / F20_大麥克+勁辣堡
263,INV_EA3474C086B97657,麥當勞,2025-11-02,23:39:00,"(17, 21]",配-經典中薯 / 加購六塊雞 / 餐-蕈菇牛 / 玉米湯-小
159,INV_EA3C038E7B608522,麥當勞,2025-11-10,22:09:00,"(17, 21]",配-經典大薯 / 可樂-中 / 餐-勁辣雞腿M
183,INV_EA4D33445E7CF621,麥當勞,2025-11-04,22:01:00,"(17, 21]",餐-麥香魚 / 加購六塊雞 / 配-經典中薯 / 玉米湯-小
143,INV_EA56CB5AFFD1F859,麥當勞,2025-11-12,01:13:00,"(17, 21]",餐-勁辣雞腿 / 配-經典中薯 / 雪碧-中
59,INV_EA62BDA6760CF1BA,麥當勞,2025-10-31,22:11:00,"(17, 21]",OREO冰炫風
55,INV_EA6CE49AA36B597E,麥當勞,2025-10-19,22:50:00,"(17, 21]",玉米湯-大
204,INV_EA77135605AAE310,麥當勞,2025-10-30,22:39:00,"(17, 21]",配-經典大薯 / 餐-勁辣雞腿 / 加購四雞塊 / 可樂-中
251,INV_EA88E15D757C99FD,麥當勞,2025-10-18,23:26:00,"(17, 21]",雪碧-中 / 大蛋捲冰 / 餐-麥香雞 / 配-經典中薯 / 餐-六塊雞 / 可樂-中
178,INV_EA92475615B8F458,麥當勞,2025-10-18,22:40:00,"(17, 21]",十塊麥克雞塊 / 麥香魚_69 / C冰紅茶_小
214,INV_EA9E02914B25B11B,麥當勞,2025-11-01,00:09:00,"(17, 21]",冰紅茶-中 / 四塊麥克雞塊 / 勁辣雞腿堡 / 薯條-中
154,INV_EAA2E67767FA887C,麥當勞,2025-11-01,01:28:00,"(17, 21]",四塊麥克雞塊 / 薯條-小 / 薯條-大
350,INV_EAAAC40100706F44,麥當勞,2025-11-05,22:58:00,"(17, 21]",加購四雞塊 / 歡樂送外送費 / 配-經典中薯 / 玉米湯-小 / OREO冰炫風 / 餐-二辣腿排M
298,INV_EAB18975C9F281CE,麥當勞,2025-10-20,01:27:00,"(17, 21]",HM配-蘋果袋 / 鮮乳 / 配-經典大薯 / 餐-六塊雞 / HM-讀本 / 冰紅茶-中 / 藍莓派 / HM-四塊雞
284,INV_EAB7512B173660ED,麥當勞,2025-10-19,23:49:00,"(17, 21]",餐-雙層牛肉M / 可樂-中 / 餐-脆薯牛M / 配-經典中薯 / 冰綠茶-中
215,INV_EAC642DC4360EE6C,麥當勞,2025-10-24,23:22:00,"(17, 21]",配-經典大薯 / 餐-雙層牛肉 / 玉米湯-大 / 加購四雞塊
204,INV_EACE4D24BB791A0C,麥當勞,2025-10-19,22:42:00,"(17, 21]",加購四雞塊 / 冰紅茶-中 / 餐-勁辣雞腿 / 配-經典大薯
325,INV_EAD4110B085AA3C8,麥當勞,2025-11-14,23:59:00,"(17, 21]",餐-雞炸蝦堡 / 二原腿排 / 熱紅茶 / 配-經典中薯
447,INV_EADF54D0F66BF4F1,麥當勞,2025-10-17,01:29:00,"(17, 21]",C零卡可_小 / 麥香雞_50 / 四雞塊_50 / 配-經典中薯 / 薯條-大 / 薯條-中 / 餐-勁辣雞腿 / C雪碧_小 / 零卡可-中 / 可樂-中
182,INV_EAE7D12750891443,麥當勞,2025-10-30,23:06:00,"(17, 21]",配-經典中薯 / 雪碧-中 / 餐-雙層牛肉 / 加購勁辣翅
154,INV_EAF9387C1E1FF649,麥當勞,2025-11-13,01:08:00,"(17, 21]",P03_六塊雞x2 / 玉米湯-大
305,INV_EAFE8AF81D4DB668,麥當勞,2025-11-08,23:46:00,"(17, 21]",配-經典中薯 / 加購四雞塊 / $2塑膠袋 / OREO冰炫風 / 可樂-中 / 餐-牛炸蝦堡
198,INV_EB085D7EA64CD3F6,麥當勞,2025-11-09,01:39:00,"(17, 21]",P03_六塊雞x2 / P06_大薯x2
101,INV_EB10FCE3FE21C02E,麥當勞,2025-11-10,03:13:00,"(17, 21]",冰焦糖奶茶 / 鮮乳
649,INV_EB2294BBB1C500A8,麥當勞,2025-11-09,23:03:00,"(17, 21]",分享盒_期間限定 / 分享配-大薯 / 加購原腿/排 / $2塑膠袋 / 選-牛炸蝦堡 / 二中無糖紅茶_1送1 / 薯條-大
196,INV_EB23A6F98B3B3E1C,麥當勞,2025-11-01,22:57:00,"(17, 21]",大麥克 / 原腿/排 / 薯條-中
230,INV_EB2EB83F713004DC,麥當勞,2025-10-24,02:29:00,"(17, 21]",四塊麥克雞塊 / 可樂-中 / 薯條-大 / 勁辣雞腿堡
149,INV_EB370C64A5986DE9,麥當勞,2025-11-09,22:54:00,"(17, 21]",P01_四盎司牛x2
145,INV_EB3744C523C1B5E5,麥當勞,2025-11-10,23:37:00,"(17, 21]",薯條-中 / 蘋果派 / 玉米湯-大
376,INV_EB3E4D7BCAAB4787,麥當勞,2025-10-17,22:40:00,"(17, 21]",$2塑膠袋 / 零卡可-中 / 分享配-大薯 / 歡樂送外送費 / OREO冰炫風 / 雞塊(20)分享餐
158,INV_EB3F9152D7EC907A,麥當勞,2025-11-01,22:22:00,"(17, 21]",四盎司牛肉堡 / 薯條-大
105,INV_EB47243A6BFDF1E7,麥當勞,2025-10-31,02:10:00,"(17, 21]",玉米湯-大 / C可樂_小 / 四雞塊_50
64,INV_EB47DCF375C6D5FC,麥當勞,2025-10-17,22:13:00,"(17, 21]",大蛋捲冰
327,INV_EB58A584E003AEB7,麥當勞,2025-10-16,23:39:00,"(17, 21]",$2塑膠袋 / 雞塊20分享盒 / 二中冰紅茶_1送1 / 分享配-大薯 / 雙層牛肉堡
125,INV_EB5C51E0FFEF746F,麥當勞,2025-10-17,00:39:00,"(17, 21]",OREO冰炫風 / 薯條-大
244,INV_EB5D5BA2B8526938,麥當勞,2025-10-24,01:16:00,"(17, 21]",餐-六塊雞 / 冰綠茶-中 / 配-經典大薯 / 餐-麥香魚 / 可樂-中
192,INV_EB5FC2CD9204FD46,麥當勞,2025-11-15,02:42:00,"(17, 21]",餐-十塊雞 / 冰紅茶-中 / 配-經典大薯 / $2塑膠袋
227,INV_EB75F0566FC0D301,麥當勞,2025-10-20,22:05:00,"(17, 21]",可樂-中 / 配-經典大薯 / 歡樂送外送費 / 餐-脆薯牛M
268,INV_EB7C17C93525043C,麥當勞,2025-10-26,00:22:00,"(17, 21]",冰無糖紅-中 / 配-經典大薯 / 餐-雙四盎司牛 / 加購藍莓派
86,INV_EB834399A71D79B2,麥當勞,2025-11-08,22:01:00,"(17, 21]",可樂-中 / 四塊麥克雞塊
337,INV_EB85D20212652EC2,麥當勞,2025-10-24,23:31:00,"(17, 21]",藍莓派 / 餐-雙層牛肉 / 配-經典中薯 / 餐-麥香魚 / 熱奶茶 / 冰綠茶-中 / 配-經典大薯
461,INV_EB86AB760ED6F4AA,麥當勞,2025-11-02,23:25:00,"(17, 21]",餐-雙層麥香雞 / 薯條-大 / 餐-牛炸蝦堡 / 配-辣腿/排 / 配-OREO炫冰 / 冰紅茶-中 / 零卡可-中
114,INV_EB93F237A36ACCDF,麥當勞,2025-10-30,22:40:00,"(17, 21]",勁辣雞腿堡 / 蛋捲冰淇淋
50,INV_EBA552730AA7175B,麥當勞,2025-11-13,23:56:00,"(17, 21]",吉事漢堡_50 / C零卡可_小
225,INV_EBBD4C6BF7443FD2,麥當勞,2025-11-08,01:40:00,"(17, 21]",玉米湯-小 / 加購六塊雞 / 配-經典大薯 / 餐-勁辣雞腿
246,INV_EBDF1F673EF02E14,麥當勞,2025-10-29,22:29:00,"(17, 21]",辣腿/排 / $2塑膠袋 / 薯條-中 / 四塊麥克雞塊 / 大麥克
133,INV_EBE11C65807EB245,麥當勞,2025-10-21,00:37:00,"(17, 21]",雪碧-中 / 餐-六塊雞 / 配-經典中薯
283,INV_EBEB485769BC9465,麥當勞,2025-10-19,01:02:00,"(17, 21]",配-辣腿/排 / 餐-六塊雞 / 配-經典中薯 / 冰紅茶-中 / 餐-#(雞)脆薯堡
186,INV_EC0A1E51964AFF84,麥當勞,2025-10-23,00:50:00,"(17, 21]",配-經典中薯 / 餐-#(牛)脆薯堡 / 玉米湯-大
66,INV_EC0ADC72646E5952,麥當勞,2025-10-23,23:59:00,"(17, 21]",薯條-大
334,INV_EC24F319B7916799,麥當勞,2025-10-20,23:14:00,"(17, 21]",薯條-中 / *雙四盎司牛肉堡 / 四塊麥克雞塊 / 起司三牛堡
315,INV_EC287BBAC5FBD0DB,麥當勞,2025-10-19,22:24:00,"(17, 21]",OREO冰炫風 / 餐-蕈菇牛 / 配-經典中薯 / 可樂-中 / 加購六塊雞
117,INV_EC298FE36BF294F0,麥當勞,2025-10-25,22:05:00,"(17, 21]",C冰紅茶_小 / 麥克雙牛_69 / 四塊麥克雞塊
97,INV_EC3B23FBE38052D4,麥當勞,2025-10-26,01:41:00,"(17, 21]",麥香魚 / 玉米湯-小
143,INV_EC3F08C881107928,麥當勞,2025-11-01,23:07:00,"(17, 21]",冰紅茶-中 / 配-經典中薯 / 餐-勁辣雞腿
467,INV_EC48B2587F54885D,麥當勞,2025-11-11,23:43:00,"(17, 21]",玉米湯-大 / 加購蘋果派 / 加購六塊雞 / 餐-雙四盎司牛 / 冰紅茶-中 / 可樂-中 / 配-經典中薯 / 餐-勁辣雞腿
250,INV_EC516205B302FB12,麥當勞,2025-11-08,23:08:00,"(17, 21]",配-經典中薯 / 餐-六塊雞 / 麥香雞_50 / 玉米湯-大 / C綠茶_小
60,INV_EC8A722914406417,麥當勞,2025-11-06,22:06:00,"(17, 21]",A16_冰金選美式1送1
121,INV_EC8C00C36E4DFF0B,麥當勞,2025-11-01,23:26:00,"(17, 21]",玉米湯-大 / 薯條-大
256,INV_EC8E247335BCCCC6,麥當勞,2025-10-31,00:47:00,"(17, 21]",餐-雙蝦堡 / 配-經典中薯 / 加購四雞塊 / Evian礦泉水
255,INV_EC924A08F7D505B1,麥當勞,2025-10-26,02:45:00,"(17, 21]",餐-十塊雞 / 配-經典大薯 / 雪碧-中 / 玉米湯-大 / D小薯
183,INV_EC971ACC20E76E82,麥當勞,2025-11-01,22:30:00,"(17, 21]",可樂-中 / 配-經典中薯 / 加購蘋果派 / 餐-勁辣雞腿
93,INV_EC9AE26DA173A2FD,麥當勞,2025-10-18,22:49:00,"(17, 21]",四塊麥克雞塊 / 玉米湯-小
36,INV_ECA9598F536C38DF,麥當勞,2025-11-08,00:38:00,"(17, 21]",蛋捲冰淇淋
83,INV_ECC29119471AC044,麥當勞,2025-11-10,23:59:00,"(17, 21]",嫩煎雞腿堡
98,INV_ECD37850E671CFDA,麥當勞,2025-11-04,02:32:00,"(17, 21]",麥香雞_50 / 四塊麥克雞塊 / C可樂_小
99,INV_ECD7F0B8CDC878C7,麥當勞,2025-11-08,00:43:00,"(17, 21]",P02_原腿排x2
195,INV_ECDD73BB011FD9BC,麥當勞,2025-11-07,22:42:00,"(17, 21]",雙倍OR冰炫風 / 勁辣翅(6)
128,INV_ECDE3FCBA327183C,麥當勞,2025-10-29,22:33:00,"(17, 21]",大麥克 / 薯條-中
230,INV_ECE4D5F9C7867BE9,麥當勞,2025-10-26,22:32:00,"(17, 21]",雪碧-中 / 薯條-大 / 勁辣雞腿堡 / 四塊麥克雞塊
178,INV_ECEF0F74A7F51801,麥當勞,2025-10-15,22:06:00,"(17, 21]",餐-雙層牛肉 / 玉米湯-小 / 配-六塊豪吃
431,INV_ECF2F0B55B40E55E,麥當勞,2025-10-26,00:37:00,"(17, 21]",*勁辣香雞翅 / 餐-勁辣雞腿M / 薯條-中 / 薯條-大 / 四塊麥克雞塊 / 冰焦糖奶茶 / 歡樂送外送費 / 配-經典中薯
140,INV_ECFFC96A3A57EFFB,麥當勞,2025-10-20,23:47:00,"(17, 21]",餐-六塊雞 / 玉米湯-小 / 配-經典中薯
153,INV_ED13F7653C1A9138,麥當勞,2025-11-07,22:47:00,"(17, 21]",冰綠茶-中 / 餐-嫩煎雞腿 / 配-經典中薯
241,INV_ED165AB8CC9BD22E,麥當勞,2025-11-06,22:11:00,"(17, 21]",P06_大薯x2 / 冰綠茶-中 / P03_六塊雞x2
309,INV_ED209462405228BF,麥當勞,2025-11-15,22:41:00,"(17, 21]",MDSC_大薯x2 / 歡樂送外送費 / 配-經典中薯 / 玉米湯-小 / 餐-麥香魚M / 零卡可-中
311,INV_ED2A0B0F67077843,麥當勞,2025-10-17,23:24:00,"(17, 21]",@盲盒 / 配-經典中薯 / 可樂-中 / C雪碧_小 / 六塊雞_69 / 餐-麥香雞
185,INV_ED31C3CA76EEAE82,麥當勞,2025-10-19,01:38:00,"(17, 21]",C熱紅茶 / 六塊雞_69 / 薯條-大 / 四雞塊_50 / C綠茶_小
226,INV_ED414BD90DABE7C3,麥當勞,2025-10-23,00:54:00,"(17, 21]",配-六塊豪吃 / 可樂-中 / 餐-*帕瑪森雞腿堡
216,INV_ED424AA0252DE326,麥當勞,2025-10-19,22:57:00,"(17, 21]",餐-麥香魚 / 零卡可-中 / 配-OREO炫冰 / 加購藍莓派 / 增加 吉事片
397,INV_ED42FE7C6FB6B8FC,麥當勞,2025-11-06,00:06:00,"(17, 21]",配-辣腿/排 / 雙蝦堡 / 餐-雞炸蝦堡 / 加購勁辣翅 / 零卡可-中
99,INV_ED4AD0E81F193403,麥當勞,2025-11-11,22:28:00,"(17, 21]",P05_辣腿排x2
407,INV_ED4F74717BF84576,麥當勞,2025-10-20,00:16:00,"(17, 21]",配-六塊豪吃 / 冰綠茶-中 / 餐-蕈菇牛 / $2塑膠袋 / 配-經典中薯 / 可樂-中 / 餐-起司三牛堡
72,INV_ED54F19D37BE91ED,麥當勞,2025-10-26,22:48:00,"(17, 21]",雙層牛肉堡
59,INV_ED6C753C510883AB,麥當勞,2025-10-20,23:13:00,"(17, 21]",OREO冰炫風
235,INV_ED6FE903FA16B1C7,麥當勞,2025-11-09,22:56:00,"(17, 21]",歡樂送外送費 / 深夜辣腿六塊餐 / 玉米湯-小
183,INV_ED7DAC2535E7E237,麥當勞,2025-10-29,22:41:00,"(17, 21]",C綠茶_小 / 配-經典中薯 / 餐-六塊雞 / 冰紅茶-中 / 吉事漢堡_50
259,INV_ED840C63BA0F8AAC,麥當勞,2025-11-06,00:49:00,"(17, 21]",F19_大麥克+雙層牛 / 零卡可-中 / 雪碧-中
149,INV_ED89F695B2D96F8F,麥當勞,2025-11-07,00:13:00,"(17, 21]",P01_四盎司牛x2
219,INV_ED9E84963BB3A746,麥當勞,2025-10-19,23:43:00,"(17, 21]",可樂-中 / 麥香雞_50 / C可樂_小 / 餐-#(牛)脆薯堡 / 配-經典中薯
556,INV_EDA81CCBA3CC5DF6,麥當勞,2025-10-31,22:14:00,"(17, 21]",雞塊30分享盒 / 冰紅茶-中 / $2塑膠袋 / 二中冰紅茶_1送1 / 分享配-大薯 / 薯條-大
132,INV_EDADA8FF1A2AAFA6,麥當勞,2025-11-02,22:07:00,"(17, 21]",蕈菇牛肉堡
196,INV_EDC5A847B08C9B85,麥當勞,2025-11-02,01:32:00,"(17, 21]",薯條-大 / 勁辣翅(6)
207,INV_EDE9FD2633AEC232,麥當勞,2025-10-21,00:52:00,"(17, 21]",薯條-中 / C雪碧_小 / 冰炫風OR_69 / 冰紅茶-中 / 藍莓派
230,INV_EDF0DA3AD56C43B8,麥當勞,2025-10-26,23:47:00,"(17, 21]",薯條-大 / 四塊麥克雞塊 / 可樂-中 / 勁辣雞腿堡
230,INV_EDF615D8469786AD,麥當勞,2025-10-26,22:11:00,"(17, 21]",薯條-大 / 冰紅茶-中 / 四塊麥克雞塊 / 勁辣雞腿堡
197,INV_EDF9258374A4CF56,麥當勞,2025-10-22,23:16:00,"(17, 21]",餐-麥香雞 / 配-六塊豪吃 / 冰紅茶-中 / 加購藍莓派
214,INV_EDFB6B061E2BD212,麥當勞,2025-10-29,22:21:00,"(17, 21]",配-經典大薯 / 餐-勁辣雞腿 / 四塊麥克雞塊 / 玉米湯-小
172,INV_EE0083BA35B6AAE2,麥當勞,2025-10-21,22:00:00,"(17, 21]",餐-麥香雞 / 配-經典中薯 / 加購六塊雞 / 冰紅茶-中
313,INV_EE00943EDEB872FE,麥當勞,2025-11-02,00:42:00,"(17, 21]",零卡可-中 / 歡樂送外送費 / 二辣腿排 / 六塊麥克雞塊 / 冰紅茶-中
116,INV_EE03E74034F5A042,麥當勞,2025-10-21,22:38:00,"(17, 21]",麥香雞_50 / 薯條-大 / C零卡可_小
211,INV_EE0F7CF006176BC3,麥當勞,2025-11-03,00:31:00,"(17, 21]",薯條-中 / 玉米湯-小 / 原腿/排 / 四塊麥克雞塊
207,INV_EE16AE317736917F,麥當勞,2025-10-23,00:25:00,"(17, 21]",零卡可-中 / 配-經典大薯 / 二辣腿排餐
99,INV_EE1F23F116B44E01,麥當勞,2025-11-10,01:07:00,"(17, 21]",P03_六塊雞x2
422,INV_EE2B91604210DFDC,麥當勞,2025-10-26,02:37:00,"(17, 21]",配-經典中薯 / 歡樂送外送費 / 玉米湯-大 / 配-經典大薯 / 餐-雙層麥香雞M / 玉米湯-小 / 餐-勁辣雞腿M / 加購四雞塊
191,INV_EE2D2A1380F53EDA,麥當勞,2025-10-18,22:14:00,"(17, 21]",餐-麥香雞 / 玉米湯-大 / 加購四雞塊 / 配-經典大薯
306,INV_EE4A7EA7565C337D,麥當勞,2025-11-11,01:54:00,"(17, 21]",$2塑膠袋 / 加購勁辣翅 / 冰紅茶-中 / F18_勁辣堡+勁辣堡
300,INV_EE4AE269D8776FB6,麥當勞,2025-11-01,22:27:00,"(17, 21]",$2塑膠袋 / 餐-大麥克 / 配-經典中薯 / 可樂-中 / 餐-雙層牛肉 / 餐-嫩煎雞腿
299,INV_EE4CD894278CEC89,麥當勞,2025-10-17,22:00:00,"(17, 21]",加購藍莓派 / $2塑膠袋 / 可樂-中 / 餐-#(牛)脆薯堡 / 大麥克 / 配-經典中薯
